dataset,mode,k,n_cycles,run,engine_id,sensor,cued,claimed,expected_textbook,actual_in_window,net_change,pred_rul,true_rul
FD001,few_shot,10,5,run1,42,s7,False,unspecified,decrease,decrease,-0.16400000000000003,23,10.0
FD001,few_shot,10,5,run1,42,s9,True,absent,decrease,decrease,-0.07200000000000001,23,10.0
FD001,few_shot,10,5,run1,42,s11,True,absent,increase,decrease,-0.06000000000000005,23,10.0
FD001,few_shot,10,5,run1,42,s12,True,absent,increase,increase,0.068,23,10.0
FD001,few_shot,10,5,run1,42,s14,True,absent,decrease,increase,0.052000000000000005,23,10.0
FD001,few_shot,10,5,run1,42,s15,True,absent,increase,increase,0.038999999999999924,23,10.0
FD001,few_shot,10,5,run1,43,s4,False,absent,increase,increase,0.038000000000000034,45,59.0
FD001,few_shot,10,5,run1,43,s7,False,unspecified,decrease,decrease,-0.057999999999999996,45,59.0
FD001,few_shot,10,5,run1,43,s9,True,absent,decrease,decrease,-0.015999999999999986,45,59.0
FD001,few_shot,10,5,run1,43,s11,True,absent,increase,decrease,-0.018000000000000016,45,59.0
FD001,few_shot,10,5,run1,43,s12,True,absent,increase,decrease,-0.10599999999999993,45,59.0
FD001,few_shot,10,5,run1,43,s14,True,absent,decrease,increase,0.02099999999999999,45,59.0
FD001,few_shot,10,5,run1,43,s15,True,absent,increase,increase,0.013000000000000012,45,59.0
FD001,few_shot,10,5,run1,44,s4,False,absent,increase,increase,0.13600000000000007,45,109.0
FD001,few_shot,10,5,run1,44,s7,False,unspecified,decrease,decrease,-0.07599999999999996,45,109.0
FD001,few_shot,10,5,run1,44,s9,True,absent,decrease,increase,0.034,45,109.0
FD001,few_shot,10,5,run1,44,s11,True,absent,increase,increase,0.09500000000000003,45,109.0
FD001,few_shot,10,5,run1,44,s12,True,absent,increase,decrease,-0.08299999999999996,45,109.0
FD001,few_shot,10,5,run1,44,s14,True,absent,decrease,decrease,-0.01999999999999999,45,109.0
FD001,few_shot,10,5,run1,44,s15,True,absent,increase,increase,0.191,45,109.0
FD001,few_shot,10,5,run1,45,s4,False,absent,increase,decrease,-0.02300000000000002,23,114.0
FD001,few_shot,10,5,run1,45,s7,False,unspecified,decrease,increase,0.06900000000000006,23,114.0
FD001,few_shot,10,5,run1,45,s9,True,absent,decrease,increase,0.015999999999999986,23,114.0
FD001,few_shot,10,5,run1,45,s11,True,absent,increase,decrease,-0.017000000000000015,23,114.0
FD001,few_shot,10,5,run1,45,s12,True,absent,increase,decrease,-0.09400000000000003,23,114.0
FD001,few_shot,10,5,run1,45,s14,True,absent,decrease,decrease,-0.013000000000000012,23,114.0
FD001,few_shot,10,5,run1,45,s15,True,absent,increase,increase,0.040000000000000036,23,114.0
FD001,few_shot,10,5,run1,46,s4,False,absent,increase,increase,0.07600000000000001,23,47.0
FD001,few_shot,10,5,run1,46,s7,False,unspecified,decrease,increase,0.010000000000000009,23,47.0
FD001,few_shot,10,5,run1,46,s9,True,absent,decrease,stable,-0.007000000000000006,23,47.0
FD001,few_shot,10,5,run1,46,s11,True,absent,increase,increase,0.11900000000000005,23,47.0
FD001,few_shot,10,5,run1,46,s12,True,absent,increase,increase,0.10599999999999998,23,47.0
FD001,few_shot,10,5,run1,46,s14,True,absent,decrease,decrease,-0.01799999999999996,23,47.0
FD001,few_shot,10,5,run1,46,s15,True,absent,increase,stable,0.008000000000000007,23,47.0
FD001,few_shot,10,5,run1,47,s4,False,absent,increase,decrease,-0.23099999999999998,23,125.0
FD001,few_shot,10,5,run1,47,s7,False,unspecified,decrease,decrease,-0.06999999999999995,23,125.0
FD001,few_shot,10,5,run1,47,s9,True,absent,decrease,decrease,-0.032,23,125.0
FD001,few_shot,10,5,run1,47,s11,True,absent,increase,decrease,-0.14300000000000002,23,125.0
FD001,few_shot,10,5,run1,47,s12,True,absent,increase,increase,0.09300000000000003,23,125.0
FD001,few_shot,10,5,run1,47,s14,True,absent,decrease,increase,0.030000000000000013,23,125.0
FD001,few_shot,10,5,run1,47,s15,True,absent,increase,increase,0.133,23,125.0
FD001,few_shot,10,5,run1,48,s4,False,absent,increase,decrease,-0.08200000000000002,23,92.0
FD001,few_shot,10,5,run1,48,s7,False,unspecified,decrease,increase,0.07100000000000006,23,92.0
FD001,few_shot,10,5,run1,48,s9,True,absent,decrease,decrease,-0.04100000000000001,23,92.0
FD001,few_shot,10,5,run1,48,s11,True,absent,increase,increase,0.16100000000000003,23,92.0
FD001,few_shot,10,5,run1,48,s12,True,absent,increase,increase,0.14300000000000002,23,92.0
FD001,few_shot,10,5,run1,48,s14,True,absent,decrease,stable,-0.0010000000000000009,23,92.0
FD001,few_shot,10,5,run1,48,s15,True,absent,increase,increase,0.07300000000000001,23,92.0
FD001,few_shot,10,5,run1,49,s4,False,absent,increase,increase,0.06799999999999995,23,21.0
FD001,few_shot,10,5,run1,49,s7,False,unspecified,decrease,decrease,-0.15800000000000003,23,21.0
FD001,few_shot,10,5,run1,49,s9,True,absent,decrease,increase,0.010000000000000009,23,21.0
FD001,few_shot,10,5,run1,49,s11,True,absent,increase,increase,0.09499999999999997,23,21.0
FD001,few_shot,10,5,run1,49,s12,True,absent,increase,decrease,-0.07699999999999996,23,21.0
FD001,few_shot,10,5,run1,49,s14,True,absent,decrease,stable,0.007000000000000006,23,21.0
FD001,few_shot,10,5,run1,49,s15,True,absent,increase,increase,0.031000000000000028,23,21.0
FD001,few_shot,10,5,run1,50,s4,False,absent,increase,decrease,-0.15999999999999998,42,79.0
FD001,few_shot,10,5,run1,50,s7,False,unspecified,decrease,decrease,-0.16299999999999992,42,79.0
FD001,few_shot,10,5,run1,50,s9,True,absent,decrease,increase,0.036000000000000004,42,79.0
FD001,few_shot,10,5,run1,50,s11,True,absent,increase,decrease,-0.018000000000000016,42,79.0
FD001,few_shot,10,5,run1,50,s12,True,absent,increase,decrease,-0.08899999999999997,42,79.0
FD001,few_shot,10,5,run1,50,s14,True,absent,decrease,increase,0.010000000000000009,42,79.0
FD001,few_shot,10,5,run1,50,s15,True,absent,increase,increase,0.11899999999999994,42,79.0
FD001,few_shot,10,5,run1,51,s4,False,absent,increase,increase,0.10699999999999998,45,114.0
FD001,few_shot,10,5,run1,51,s7,False,unspecified,decrease,increase,0.013000000000000012,45,114.0
FD001,few_shot,10,5,run1,51,s9,True,absent,decrease,decrease,-0.02300000000000002,45,114.0
FD001,few_shot,10,5,run1,51,s11,True,absent,increase,increase,0.04799999999999999,45,114.0
FD001,few_shot,10,5,run1,51,s12,True,absent,increase,increase,0.05800000000000005,45,114.0
FD001,few_shot,10,5,run1,51,s14,True,absent,decrease,decrease,-0.017000000000000015,45,114.0
FD001,few_shot,10,5,run1,51,s15,True,absent,increase,decrease,-0.015000000000000013,45,114.0
FD001,few_shot,10,5,run1,52,s4,False,absent,increase,increase,0.07800000000000001,23,29.0
FD001,few_shot,10,5,run1,52,s7,False,unspecified,decrease,decrease,-0.029999999999999916,23,29.0
FD001,few_shot,10,5,run1,52,s9,True,absent,decrease,increase,0.07500000000000001,23,29.0
FD001,few_shot,10,5,run1,52,s11,True,absent,increase,increase,0.04199999999999998,23,29.0
FD001,few_shot,10,5,run1,52,s12,True,absent,increase,increase,0.013000000000000012,23,29.0
FD001,few_shot,10,5,run1,52,s14,True,absent,decrease,increase,0.046999999999999986,23,29.0
FD001,few_shot,10,5,run1,52,s15,True,absent,increase,increase,0.051000000000000045,23,29.0
FD001,few_shot,10,5,run1,53,s4,False,absent,increase,increase,0.16499999999999998,45,26.0
FD001,few_shot,10,5,run1,53,s7,False,unspecified,decrease,increase,0.04500000000000004,45,26.0
FD001,few_shot,10,5,run1,53,s9,True,absent,decrease,decrease,-0.019000000000000017,45,26.0
FD001,few_shot,10,5,run1,53,s11,True,absent,increase,stable,-0.006000000000000005,45,26.0
FD001,few_shot,10,5,run1,53,s12,True,absent,increase,decrease,-0.039000000000000035,45,26.0
FD001,few_shot,10,5,run1,53,s14,True,absent,decrease,stable,0.0020000000000000018,45,26.0
FD001,few_shot,10,5,run1,53,s15,True,absent,increase,increase,0.07600000000000007,45,26.0
FD001,few_shot,10,5,run1,54,s4,False,absent,increase,decrease,-0.069,45,97.0
FD001,few_shot,10,5,run1,54,s7,False,unspecified,decrease,increase,0.20699999999999996,45,97.0
FD001,few_shot,10,5,run1,54,s9,True,absent,decrease,increase,0.026999999999999996,45,97.0
FD001,few_shot,10,5,run1,54,s11,True,absent,increase,increase,0.09599999999999997,45,97.0
FD001,few_shot,10,5,run1,54,s12,True,absent,increase,increase,0.06600000000000006,45,97.0
FD001,few_shot,10,5,run1,54,s14,True,absent,decrease,stable,-0.0010000000000000009,45,97.0
FD001,few_shot,10,5,run1,54,s15,True,absent,increase,decrease,-0.176,45,97.0
FD001,few_shot,10,5,run1,55,s4,False,absent,increase,decrease,-0.018000000000000016,10,125.0
FD001,few_shot,10,5,run1,55,s7,False,unspecified,decrease,decrease,-0.09000000000000008,10,125.0
FD001,few_shot,10,5,run1,55,s9,True,absent,decrease,stable,-0.0040000000000000036,10,125.0
FD001,few_shot,10,5,run1,55,s11,True,absent,increase,increase,0.14900000000000002,10,125.0
FD001,few_shot,10,5,run1,55,s12,True,absent,increase,decrease,-0.125,10,125.0
FD001,few_shot,10,5,run1,55,s14,True,absent,decrease,decrease,-0.036000000000000004,10,125.0
FD001,few_shot,10,5,run1,55,s15,True,absent,increase,increase,0.121,10,125.0
FD001,few_shot,10,5,run1,56,s4,False,absent,increase,decrease,-0.14900000000000002,45,15.0
FD001,few_shot,10,5,run1,56,s7,False,unspecified,decrease,decrease,-0.09799999999999998,45,15.0
FD001,few_shot,10,5,run1,56,s9,True,absent,decrease,decrease,-0.037000000000000005,45,15.0
FD001,few_shot,10,5,run1,56,s11,True,absent,increase,increase,0.07099999999999995,45,15.0
FD001,few_shot,10,5,run1,56,s12,True,absent,increase,stable,-0.006999999999999951,45,15.0
FD001,few_shot,10,5,run1,56,s14,True,absent,decrease,stable,0.007999999999999993,45,15.0
FD001,few_shot,10,5,run1,56,s15,True,absent,increase,stable,0.008000000000000007,45,15.0
FD001,few_shot,10,5,run1,57,s4,False,absent,increase,increase,0.029000000000000026,23,103.0
FD001,few_shot,10,5,run1,57,s7,False,unspecified,decrease,decrease,-0.05399999999999999,23,103.0
FD001,few_shot,10,5,run1,57,s9,True,absent,decrease,decrease,-0.018000000000000002,23,103.0
FD001,few_shot,10,5,run1,57,s11,True,absent,increase,increase,0.07700000000000001,23,103.0
FD001,few_shot,10,5,run1,57,s12,True,absent,increase,increase,0.06899999999999995,23,103.0
FD001,few_shot,10,5,run1,57,s14,True,absent,decrease,stable,-0.0010000000000000009,23,103.0
FD001,few_shot,10,5,run1,57,s15,True,absent,increase,increase,0.07400000000000001,23,103.0
FD001,few_shot,10,5,run1,58,s4,False,absent,increase,decrease,-0.04800000000000004,23,37.0
FD001,few_shot,10,5,run1,58,s7,False,unspecified,decrease,increase,0.029000000000000026,23,37.0
FD001,few_shot,10,5,run1,58,s9,True,absent,decrease,increase,0.01200000000000001,23,37.0
FD001,few_shot,10,5,run1,58,s11,True,absent,increase,decrease,-0.028999999999999915,23,37.0
FD001,few_shot,10,5,run1,58,s12,True,absent,increase,increase,0.05700000000000005,23,37.0
FD001,few_shot,10,5,run1,58,s14,True,absent,decrease,decrease,-0.05000000000000002,23,37.0
FD001,few_shot,10,5,run1,58,s15,True,absent,increase,increase,0.132,23,37.0
FD001,few_shot,10,5,run1,59,s4,False,absent,increase,increase,0.098,30,114.0
FD001,few_shot,10,5,run1,59,s7,False,unspecified,decrease,decrease,-0.14,30,114.0
FD001,few_shot,10,5,run1,59,s9,True,absent,decrease,stable,-0.009000000000000008,30,114.0
FD001,few_shot,10,5,run1,59,s11,True,absent,increase,decrease,-0.089,30,114.0
FD001,few_shot,10,5,run1,59,s12,True,absent,increase,decrease,-0.06399999999999995,30,114.0
FD001,few_shot,10,5,run1,59,s14,True,absent,decrease,decrease,-0.010000000000000009,30,114.0
FD001,few_shot,10,5,run1,59,s15,True,absent,increase,decrease,-0.04799999999999999,30,114.0
FD001,few_shot,10,5,run1,60,s4,False,absent,increase,decrease,-0.235,30,100.0
FD001,few_shot,10,5,run1,60,s7,False,unspecified,decrease,increase,0.10800000000000004,30,100.0
FD001,few_shot,10,5,run1,60,s9,True,absent,decrease,stable,0.0069999999999999785,30,100.0
FD001,few_shot,10,5,run1,60,s11,True,absent,increase,increase,0.066,30,100.0
FD001,few_shot,10,5,run1,60,s12,True,absent,increase,increase,0.05700000000000005,30,100.0
FD001,few_shot,10,5,run1,60,s14,True,absent,decrease,decrease,-0.017999999999999988,30,100.0
FD001,few_shot,10,5,run1,60,s15,True,absent,increase,increase,0.04899999999999999,30,100.0
FD001,few_shot,10,5,run1,61,s4,False,absent,increase,decrease,-0.09599999999999997,23,21.0
FD001,few_shot,10,5,run1,61,s7,False,unspecified,decrease,increase,0.019000000000000017,23,21.0
FD001,few_shot,10,5,run1,61,s9,True,absent,decrease,decrease,-0.013999999999999985,23,21.0
FD001,few_shot,10,5,run1,61,s11,True,absent,increase,increase,0.052999999999999936,23,21.0
FD001,few_shot,10,5,run1,61,s12,True,absent,increase,stable,0.008000000000000007,23,21.0
FD001,few_shot,10,5,run1,61,s14,True,absent,decrease,increase,0.026999999999999996,23,21.0
FD001,few_shot,10,5,run1,61,s15,True,absent,increase,decrease,-0.02100000000000002,23,21.0
FD001,few_shot,10,5,run1,62,s4,False,absent,increase,decrease,-0.03899999999999998,23,54.0
FD001,few_shot,10,5,run1,62,s7,False,unspecified,decrease,increase,0.132,23,54.0
FD001,few_shot,10,5,run1,62,s9,True,absent,decrease,increase,0.03400000000000003,23,54.0
FD001,few_shot,10,5,run1,62,s11,True,absent,increase,decrease,-0.023999999999999966,23,54.0
FD001,few_shot,10,5,run1,62,s12,True,absent,increase,decrease,-0.10899999999999999,23,54.0
FD001,few_shot,10,5,run1,62,s14,True,absent,decrease,decrease,-0.02699999999999997,23,54.0
FD001,few_shot,10,5,run1,62,s15,True,absent,increase,increase,0.124,23,54.0
FD001,few_shot,10,5,run1,63,s4,False,absent,increase,increase,0.07200000000000001,30,72.0
FD001,few_shot,10,5,run1,63,s7,False,unspecified,decrease,increase,0.08699999999999997,30,72.0
FD001,few_shot,10,5,run1,63,s9,True,absent,decrease,increase,0.01100000000000001,30,72.0
FD001,few_shot,10,5,run1,63,s11,True,absent,increase,increase,0.02400000000000002,30,72.0
FD001,few_shot,10,5,run1,63,s12,True,absent,increase,decrease,-0.05899999999999994,30,72.0
FD001,few_shot,10,5,run1,63,s14,True,absent,decrease,increase,0.020000000000000018,30,72.0
FD001,few_shot,10,5,run1,63,s15,True,absent,increase,increase,0.11600000000000005,30,72.0
FD001,few_shot,10,5,run1,64,s4,False,absent,increase,decrease,-0.050000000000000044,23,28.0
FD001,few_shot,10,5,run1,64,s7,False,unspecified,decrease,decrease,-0.066,23,28.0
FD001,few_shot,10,5,run1,64,s9,True,absent,decrease,stable,-0.008000000000000007,23,28.0
FD001,few_shot,10,5,run1,64,s11,True,absent,increase,increase,0.030000000000000027,23,28.0
FD001,few_shot,10,5,run1,64,s12,True,absent,increase,increase,0.14899999999999997,23,28.0
FD001,few_shot,10,5,run1,64,s14,True,absent,decrease,stable,-0.00899999999999998,23,28.0
FD001,few_shot,10,5,run1,64,s15,True,absent,increase,decrease,-0.07299999999999995,23,28.0
FD001,few_shot,10,5,run1,65,s4,False,absent,increase,increase,0.020000000000000018,45,125.0
FD001,few_shot,10,5,run1,65,s7,False,unspecified,decrease,decrease,-0.08999999999999997,45,125.0
FD001,few_shot,10,5,run1,65,s9,True,absent,decrease,decrease,-0.023999999999999994,45,125.0
FD001,few_shot,10,5,run1,65,s11,True,absent,increase,stable,-0.006000000000000005,45,125.0
FD001,few_shot,10,5,run1,65,s12,True,absent,increase,increase,0.04399999999999993,45,125.0
FD001,few_shot,10,5,run1,65,s14,True,absent,decrease,increase,0.029000000000000026,45,125.0
FD001,few_shot,10,5,run1,65,s15,True,absent,increase,increase,0.124,45,125.0
FD001,few_shot,10,5,run1,66,s4,False,absent,increase,increase,0.1319999999999999,23,14.0
FD001,few_shot,10,5,run1,66,s7,False,unspecified,decrease,decrease,-0.07600000000000001,23,14.0
FD001,few_shot,10,5,run1,66,s9,True,absent,decrease,increase,0.016000000000000014,23,14.0
FD001,few_shot,10,5,run1,66,s11,True,absent,increase,increase,0.07699999999999996,23,14.0
FD001,few_shot,10,5,run1,66,s12,True,absent,increase,increase,0.09799999999999998,23,14.0
FD001,few_shot,10,5,run1,66,s14,True,absent,decrease,increase,0.044999999999999984,23,14.0
FD001,few_shot,10,5,run1,66,s15,True,absent,increase,decrease,-0.06300000000000006,23,14.0
FD001,few_shot,10,5,run1,67,s4,False,absent,increase,increase,0.22300000000000003,23,77.0
FD001,few_shot,10,5,run1,67,s7,False,unspecified,decrease,increase,0.118,23,77.0
FD001,few_shot,10,5,run1,67,s9,True,absent,decrease,decrease,-0.06100000000000001,23,77.0
FD001,few_shot,10,5,run1,67,s11,True,absent,increase,decrease,-0.09499999999999997,23,77.0
FD001,few_shot,10,5,run1,67,s12,True,absent,increase,decrease,-0.11599999999999999,23,77.0
FD001,few_shot,10,5,run1,67,s14,True,absent,decrease,increase,0.046999999999999986,23,77.0
FD001,few_shot,10,5,run1,67,s15,True,absent,increase,decrease,-0.069,23,77.0
FD001,few_shot,10,5,run1,68,s4,False,absent,increase,increase,0.126,10,8.0
FD001,few_shot,10,5,run1,68,s7,False,unspecified,decrease,stable,0.0,10,8.0
FD001,few_shot,10,5,run1,68,s9,True,absent,decrease,increase,0.020999999999999963,10,8.0
FD001,few_shot,10,5,run1,68,s11,True,absent,increase,decrease,-0.018000000000000016,10,8.0
FD001,few_shot,10,5,run1,68,s12,True,absent,increase,increase,0.028000000000000025,10,8.0
FD001,few_shot,10,5,run1,68,s14,True,absent,decrease,increase,0.02300000000000002,10,8.0
FD001,few_shot,10,5,run1,68,s15,True,absent,increase,increase,0.05700000000000005,10,8.0
FD001,few_shot,10,5,run1,69,s4,False,absent,increase,increase,0.04799999999999999,23,121.0
FD001,few_shot,10,5,run1,69,s7,False,unspecified,decrease,increase,0.013000000000000012,23,121.0
FD001,few_shot,10,5,run1,69,s9,True,absent,decrease,increase,0.02099999999999999,23,121.0
FD001,few_shot,10,5,run1,69,s11,True,absent,increase,decrease,-0.02300000000000002,23,121.0
FD001,few_shot,10,5,run1,69,s12,True,absent,increase,increase,0.015000000000000013,23,121.0
FD001,few_shot,10,5,run1,69,s14,True,absent,decrease,increase,0.028999999999999998,23,121.0
FD001,few_shot,10,5,run1,69,s15,True,absent,increase,increase,0.08400000000000002,23,121.0
FD001,few_shot,10,5,run1,70,s4,False,absent,increase,decrease,-0.025000000000000022,23,94.0
FD001,few_shot,10,5,run1,70,s7,False,unspecified,decrease,decrease,-0.08199999999999996,23,94.0
FD001,few_shot,10,5,run1,70,s9,True,absent,decrease,stable,0.0020000000000000018,23,94.0
FD001,few_shot,10,5,run1,70,s11,True,absent,increase,increase,0.10099999999999998,23,94.0
FD001,few_shot,10,5,run1,70,s12,True,absent,increase,decrease,-0.026000000000000023,23,94.0
FD001,few_shot,10,5,run1,70,s14,True,absent,decrease,stable,-0.006000000000000005,23,94.0
FD001,few_shot,10,5,run1,70,s15,True,absent,increase,decrease,-0.063,23,94.0
FD001,few_shot,10,5,run1,71,s4,False,absent,increase,increase,0.04199999999999998,45,118.0
FD001,few_shot,10,5,run1,71,s7,False,unspecified,decrease,decrease,-0.03799999999999992,45,118.0
FD001,few_shot,10,5,run1,71,s9,True,absent,decrease,stable,-0.009000000000000008,45,118.0
FD001,few_shot,10,5,run1,71,s11,True,absent,increase,increase,0.06599999999999998,45,118.0
FD001,few_shot,10,5,run1,71,s12,True,absent,increase,decrease,-0.027999999999999914,45,118.0
FD001,few_shot,10,5,run1,71,s14,True,absent,decrease,stable,-0.0030000000000000027,45,118.0
FD001,few_shot,10,5,run1,71,s15,True,absent,increase,increase,0.08300000000000002,45,118.0
FD001,few_shot,10,5,run1,72,s4,False,absent,increase,decrease,-0.05900000000000005,23,50.0
FD001,few_shot,10,5,run1,72,s7,False,unspecified,decrease,increase,0.11399999999999999,23,50.0
FD001,few_shot,10,5,run1,72,s9,True,absent,decrease,increase,0.026999999999999996,23,50.0
